fid,business_id,name,lat,lon,stars,city,categories
11987,gGCDNqH-qfaQdIrQTfB5nQ,Little Caesars,39.92179,-75.1874446,1,Philadelphia,"Restaurants, Pizza"
11993,yx32jmqWOQ2ZB3RsRRfRrA,Mr. Wish USA,39.9127689,-75.1535348,4.5,Philadelphia,"Bubble Tea, Restaurants, Cafes, Food, Coffee & Tea, Juice Bars & Smoothies"
11997,NP9ZJtyz_N1Lv45SoOQAXA,Papermill Fresh Asian Kitchen,39.9529913,-75.1922872,3,Philadelphia,"Vegetarian, Asian Fusion, Caterers, Restaurants, Event Planning & Services"
11999,n9YO7U3bbudSwIpkCtQZiA,Anastasi Raw Bar,40.0235162169,-75.2197929728,4,Philadelphia,"Bars, Seafood, Cocktail Bars, Live/Raw Food, Nightlife, Restaurants"
12003,ZHK-GmldSu_BSFfbpVKL_Q,Fill Your Soul,39.9850957,-75.231304,2,Philadelphia,"Breakfast & Brunch, Soul Food, Sandwiches, Restaurants"
12004,9bbwPNPYXqP83reSK-hASg,Yue Kee,39.9527615,-75.1991432,3.5,Philadelphia,"Chinese, Food Stands, Restaurants"
12005,1QpYfl158aRcOWLcyTQgew,Pita Pita,39.9824022,-75.1559848,4,Philadelphia,"Juice Bars & Smoothies, Mediterranean, Food, Restaurants, Middle Eastern, Falafel"
12009,3ncO2cRVLEShJ_c2RkGmKA,Taco Angeleno,39.9481139,-75.224182,4.5,Philadelphia,"Restaurants, Food, Mexican, Food Trucks"
12010,eX1y-liKYdbpX0urIWMiTw,Ernie's Original Pizza,40.0548126,-75.0727989,3.5,Philadelphia,"Restaurants, Pizza"
12012,5nFoMJ2-tljaFFKIK3EyOw,Mix Brick Oven Pizza,39.9524084,-75.1755696,3.5,Philadelphia,"Restaurants, Pizza"
12020,w0XIMGG5xwEwFdbXzkp8mw,Walnut Bridge Coffee House,39.9513078,-75.1792264,4,Philadelphia,"Coffee & Tea, Restaurants, Food"
12024,CXdp02VLnzNlILu9R6Y_wA,Chipotle Mexican Grill,39.9794397148,-75.1536254664,1.5,Philadelphia,"Restaurants, Fast Food, Mexican"
12025,kfpwO_cdVQdTh2_oMDZ51Q,American Sardine Bar,39.936536,-75.17375,4,Philadelphia,"Restaurants, Bars, Nightlife, American (New)"
12026,K0Mb7ebSa4DRUpEmfDZVuw,Luhv Vegan Deli,39.95321,-75.159409,4.5,Philadelphia,"Restaurants, Vegan, Burgers, Delis, Sandwiches"
12031,R3r9ZoGExGDZL4etQUrwUQ,Jump To It,39.9205581008,-75.1882500574,2.5,Philadelphia,"Arcades, Indoor Playcentre, Active Life, Kids Activities, Chicken Wings, Restaurants, Pizza, Skating Rinks, Venues & Event Spaces, Event Planning & Services, Arts & Entertainment"
12035,COMbxg_qdhUAkR7awxkT6g,Le Pain Quotidien,39.9609287934,-75.1711500466,3.5,Philadelphia,"French, Bakeries, Breakfast & Brunch, Restaurants, Belgian, Food, Coffee & Tea"
12038,OM-e2hK-0oFt2p9PI2wVag,Little Nicky's Grill & Pizza,40.0512724,-75.0665788,3.5,Philadelphia,"Pizza, Restaurants"
12039,qrj59uv5by9NUCzLOpeSHQ,New Station Pizza 8,40.0107279,-75.1646047,2.5,Philadelphia,"Pizza, Restaurants"
12048,xAW4nw9DrW77vWF61_l-Qg,Famous 4th Street Delicatessen,39.952362,-75.172065,4,Philadelphia,"Sandwiches, Delis, Restaurants"
12049,c0Ay-fVQFMgAaXVR3hhRGw,Alice Pizza,39.9523077,-75.1613011,4.5,Philadelphia,"Sandwiches, Pizza, Restaurants, Gelato, Food, Italian"
12051,UlSJow4H5WF-HHkBW9aXxg,Cuba!,40.0769884,-75.2074997,3,Philadelphia,"Restaurants, Cuban"
12052,rKt59L8Cs-mZOA0qCp1VOg,La Sarten Express Food,39.928546,-75.156939,3.5,Philadelphia,"Food Trucks, Mexican, Food, Restaurants"
12054,Y9X7ceuvElwbaeclIAumMw,Brothers Mobile Pizza,39.9798649,-75.15404,5,Philadelphia,"Food Stands, Pizza, Food Trucks, Food, Restaurants"
12057,5ISqvo9dxmFY6MkXF28H4A,Non Stop Gyro,39.959557,-75.195099,4.5,Philadelphia,"Mediterranean, Restaurants, Desserts, Greek, Fast Food, Food Delivery Services, Food, Falafel"
12062,1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,39.981878,-75.154706,4.5,Philadelphia,"Food Trucks, Restaurants, Vegan, Food, Hot Pot"
12066,pbGPP7lGMhpIpzpoCp9mow,Astral Plane Millenium,39.9451918,-75.1705279,2,Philadelphia,"Restaurants, Food, American (New)"
12067,agkiNGa26UB9kA4Gb-VFzw,Circles Headhouse,39.941958,-75.15019,3.5,Philadelphia,"Vegan, Thai, Vegetarian, Restaurants, Asian Fusion"
12070,td_BI5T5qP01T5QfD4j3Sg,El Bochinche Restaurante,40.0269917,-75.1328407,2.5,Philadelphia,"Coffee & Tea, Latin American, Colombian, Restaurants, Mexican, Empanadas, Food"
12071,_8QkK3WwGxNnn54Q1VTTcA,Leneghan's Crusader Inn,40.0382627,-75.0376145,5,Philadelphia,"Bars, Nightlife, Chicken Wings, Hotels, Restaurants, Event Planning & Services, Hotels & Travel"
12075,nUEqRhVHjdRJexlaB0msmg,Shelly's Southern Seafood Restaurant,40.038165,-75.129628,5,Philadelphia,"Restaurants, Seafood"
12076,bNBtk8F-iiiWp6Z9Zi3ziA,Cosi,39.95289,-75.169248,2.5,Philadelphia,"Restaurants, Sandwiches, Food"
12078,Luc4Zxqua--lv9SLErxuWA,Raindrop Cafe,39.9531104,-75.1724552,4,Philadelphia,"Restaurants, Food, Coffee & Tea, Juice Bars & Smoothies, Sandwiches"
12079,AJ60jCPc97f6K18EtgkWIA,Zeke's Fifth Street Deli Bakery,39.9445223,-75.1501918,3,Philadelphia,"Delis, Sandwiches, Restaurants"
12080,4HRtArZJtcAs10gAE7_bzw,COSI,39.9499253,-75.1550481,2.5,Philadelphia,"Restaurants, Sandwiches, Coffee & Tea, Food"
12081,eou37hSU7gpr2XlpJ9Fucw,The Greyhound Cafe,39.9713,-75.16743,5,Philadelphia,"Mexican, Comfort Food, Soul Food, Breakfast & Brunch, Pizza, Italian, Restaurants, Vegan"
12089,mfBbcBaOo7KZsJ5JZBSeZg,Hops Brewerytown,39.9775302,-75.1855542,3,Philadelphia,"Restaurants, Gastropubs, Nightlife, American (Traditional), Bars, Lounges"
12090,pDplkJbShOXPhAChKVRMzQ,Pizza Hut,39.9560969529,-75.2022101952,2,Philadelphia,"Restaurants, Chicken Wings, Italian, Pizza"
12091,YS18M5ox3x0tK6uulfydrw,ZIG ZAG BBQ,39.9822912379,-75.1281427592,4.5,Philadelphia,"Restaurants, Barbeque"
12095,WcWgva3KHkD2mcTFG-Mw5A,El Sabor Restaurant,39.9818785,-75.1359422,4.5,Philadelphia,"Puerto Rican, Spanish, Cuban, Caribbean, Restaurants"
12099,BxfvdHqETU8jWYUjx5OL2A,Shake Shack,39.9512256328,-75.1737892628,3.5,Philadelphia,"Food, Hot Dogs, Burgers, Ice Cream & Frozen Yogurt, Fast Food, American (Traditional), Restaurants"
12103,ipRXCy-0ChYK_569rPqzJQ,Square Peg,39.9486160278,-75.1571578979,3.5,Philadelphia,"Bars, American (New), Nightlife, Restaurants"
12104,oCWx92FxeWJc5_tkQYGJTw,Pauline's Deli,40.0408335,-75.1574681,5,Philadelphia,"Delis, Restaurants"
12105,xTToUHfG8hspNEn-tVSNIg,Long River Chinese Restaurant,39.9630664,-75.1643273,2,Philadelphia,"Chinese, Restaurants"
12106,UlQDf4jrww_L5b-AYnLO6g,The Gaslight,39.949563,-75.143126,3.5,Philadelphia,"American (New), Bars, Cocktail Bars, Sandwiches, Breakfast & Brunch, Nightlife, Gastropubs, Restaurants"
12110,MrB-sRpmzD90ir3CMRlUUw,Asian Fusion,39.9277406,-75.1657789,5,Philadelphia,"Restaurants, Asian Fusion"
12111,bLJP0fVgscuUQy0hE_CRXA,Xiandu Thai,39.9490512,-75.159888,4,Philadelphia,"Restaurants, Thai, Bars, Nightlife"
12115,stL1yXLf9C85ZccQx-ySXg,Philly Fair Trade Roasters,39.9498279,-75.152458,3.5,Philadelphia,"Coffee Roasteries, Coffee & Tea, Food, Restaurants, Cafes"
12116,iFS7pgju4t2zGovhzSxAMg,Jake's Wayback Burgers,40.0738065311,-75.0336009264,2.5,Philadelphia,"Restaurants, Burgers, American (Traditional)"
12117,4o0xTz_indIcqzJ7juHBAw,KQ Burger,39.9530044436,-75.1924658194,2.5,Philadelphia,"Restaurants, Fast Food, Bars, Sandwiches, Burgers, American (New), Nightlife"
12118,CLw-I3X3X8l1V80jxPv3AA,One Pound Cheesesteaks,39.9895823,-75.125543,3.5,Philadelphia,"American (New), Restaurants, Cheesesteaks, Sandwiches"
12120,zgX8sYCRGVJ9M5LETpJ60A,Ruby Tuesday,39.9515705,-75.1680038,2.5,Philadelphia,"Restaurants, Burgers, American (Traditional), American (New)"
12122,d4QFJfL5q4nguXfWJUphZg,Palm Tree Gourmet,39.9358853334,-75.1467155431,5,Philadelphia,"Restaurants, Vegetarian, Grocery, Specialty Food, Sandwiches, Food"
12128,avB60OOVc_YOyfbz2AqL_g,Cafe Michelangelo,40.1214268,-75.0160069,3.5,Philadelphia,"Restaurants, Italian"
12129,fCCHA0hRSfD3vpByE-heAg,The Riverbend Bar and Grille,39.8778589,-75.2449775,2.5,Philadelphia,"American (New), Restaurants"
12133,BDiY_LD44UO3vplJ6L9fhw,Parkside Beef & Ale,39.9548176,-75.1645795,3,Philadelphia,"Food, Bars, Nightlife, American (Traditional), Beer Bar, Restaurants, Dive Bars, Beer, Wine & Spirits"
12137,oLi0Av7zJycNUVfXTRe8NQ,Gigi & Big R,39.9698568,-75.2387222,3,Philadelphia,"Food, Restaurants, Specialty Food, Food Trucks, American (Traditional), Soul Food, Caribbean"
12145,iiXZBcgyd0cfvZLoeYmpVA,Mallu Cafe & Catering,40.1075482,-75.0271849,3.5,Philadelphia,"Indian, Restaurants"
12148,4wtXL_av84qwCpOTBTjsyg,Chick-fil-A,39.9515,-75.15887,2,Philadelphia,"Caterers, Event Planning & Services, Restaurants, Fast Food"
12149,M3dnIWQlYUSDH5D8f27L8g,Mr Hook Fish & Chicken,39.9567133,-75.2258074,3,Philadelphia,"Restaurants, Seafood"
12150,uY4LSPsa3bVKzYQitbfsUw,Zushi,39.9557255,-75.1698437,4,Philadelphia,"Japanese, Restaurants, Sushi Bars"
12151,Wkjt6DUTGX1zKpX0OnsvcQ,MIGA,39.949043,-75.1659177,3,Philadelphia,"Restaurants, Korean"
12153,XU3Fe8I8dD3FaOmzAQXLnQ,Spread Bagelry,39.9485847,-75.1744427,3.5,Philadelphia,"Breakfast & Brunch, Sandwiches, Food, Restaurants, Bagels"
12158,fyxmwXdg9fJ13TpuF-KSbQ,Reef Restaurant & Lounge,39.9411616,-75.147401,3,Philadelphia,"Bars, Lounges, Caribbean, Restaurants, American (Traditional), Nightlife"
12159,JKR09pJneafnwpUg0FNEzw,Hilton Garden Inn Philadelphia Center City,39.9535723,-75.1580853,3,Philadelphia,"Hotels & Travel, Bars, American (Traditional), Nightlife, Lounges, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces"
12161,1N7RWvz2c_e640PsvnSc0A,Taco Riendo,39.9714977,-75.1444936,4,Philadelphia,"Restaurants, Mexican"
12163,ujKGQk1Y3MAX9W9TWvzavQ,Tommy Gunns American Barbeque,40.0152856,-75.2075816,3,Philadelphia,"Event Planning & Services, Barbeque, Restaurants, Caterers"
12164,nqGjZMGQ7ypfxn2KmyBW0g,Corner Bakery,39.95365,-75.168465,3,Philadelphia,"Bagels, Coffee & Tea, Breakfast & Brunch, Fast Food, Restaurants, American (New), Sandwiches, Bakeries, Food, Desserts"
12170,nR3VW9i2K8033QY0ZMTisw,Zento Contemporary Japanese Cuisine,39.948163,-75.1437162,4,Philadelphia,"Sushi Bars, Restaurants, Japanese, Asian Fusion, Event Planning & Services, Caterers"
12171,SeJbg2-vCsEv5MtbKUs6yg,1st Ward,39.9263786951,-75.1475070395,4.5,Philadelphia,"Salad, Sandwiches, Restaurants"
12172,gKS0fS91JQOOTICdc2ZvFw,Benny the Bum's,40.1018053,-75.0291144,3.5,Philadelphia,"American (Traditional), Restaurants, Seafood"
12173,I8DHKbMYQDkWyxGMmULlTQ,Real Food Eatery,39.9529111355,-75.1690678907,4.5,Philadelphia,"Gluten-Free, Breakfast & Brunch, American (Traditional), Restaurants"
12174,NMrjPhdqWBn1vRvaNg5GRg,Overbrook Pizza Shop,39.9884039,-75.2493189,4,Philadelphia,"Pizza, Restaurants"
12175,jIzN5atQRz9OIeYO-Lx4mw,Over Easy Breakfast Club,39.977917792,-75.1294140734,4,Philadelphia,"Breakfast & Brunch, Restaurants"
12176,yU3PkQSwvgWU6pMfEBbmzQ,Bravo Seafood,40.0104909,-75.1515168,3.5,Philadelphia,"Restaurants, Seafood"
12178,cwn_MBPFUJtme68WURSgKA,Bainbridge Street Barrel House,39.9412093,-75.1522391,3,Philadelphia,"Food, Breweries, Nightlife, Pubs, Sandwiches, Comfort Food, Bars, Beer Bar, Restaurants, Breakfast & Brunch, American (New), Sports Bars, Gastropubs"
12180,nTTHx6yjubwMsClRSPimuA,Goldie,39.9746363839,-75.1341975108,4.5,Philadelphia,"Falafel, Restaurants, Mediterranean"
12185,oGHVDeC24uk0nfdiE7VL0w,Grocery,39.9504002,-75.1616684,3.5,Philadelphia,"Restaurants, Food, Sandwiches, Delis, Breakfast & Brunch, Grocery"
12188,eXKblEHP3YJYU1Awz08hVw,Tacos Don Memo,39.951988,-75.199123,4.5,Philadelphia,"Food Trucks, Specialty Food, Food, Restaurants, Ethnic Food, Mexican"
12191,C7auHKLzJgVC4ShVyijP9Q,La Tienda MiniMarket,39.924283,-75.167418,3.5,Philadelphia,"Specialty Food, Ethnic Food, Restaurants, Food, Grocery, Delis"
12195,Ux1CCrhp7mqBJG5ZdmK0EA,Cosimos Pizza Cafe,40.0770116,-75.208546,3,Philadelphia,"Restaurants, Pizza"
12197,GmdKnVxC7oA452WOS8W32g,Snap Kitchen,39.9520900281,-75.1719925845,4,Philadelphia,"Food, Vegetarian, American (New), Fast Food, Food Delivery Services, Gluten-Free, Specialty Food, Health Markets, Restaurants"
12199,53ZtJeEgstlJgV6F5MrjEA,Snap Kitchen,39.9710245983,-75.1343279332,2.5,Philadelphia,"Health Markets, Gluten-Free, American (New), Food, Restaurants, Vegetarian, Food Delivery Services, Specialty Food"
12201,TozkPEh-xhts3qfVeRFeRg,Bad Brother,39.968629,-75.176888,5,Philadelphia,"Beer Bar, Nightlife, Restaurants, American (Traditional), Burgers, Bars, American (New)"
12210,Kh0ptlhgqmrCWm0w-1SrUA,Johnny Manana's,39.9581650718,-75.1580493897,3.5,Philadelphia,"Restaurants, Mexican"
12216,TJaImyntBu0ebKugcyj6eQ,Jezabel's,39.954922,-75.2118705,3.5,Philadelphia,"Coffee & Tea, Restaurants, Local Flavor, Cafes, Latin American, Ethnic Food, Spanish, Food, Specialty Food"
12219,OCw83s12X0s_jm8nHjff3A,Angelos Pizza,40.0425408,-75.0638753,4,Philadelphia,"Restaurants, Pizza"
12221,ZPFdJgzPjEUM6BoFfoV-ZA,McNally's Tavern,40.0771023,-75.2088726,4.5,Philadelphia,"Nightlife, Sandwiches, Restaurants, Bars, American (Traditional), Pubs, Food, Cheesesteaks, Beer, Wine & Spirits"
12224,4nJ1L8QMKujkh8_Oe4FK6A,Rival Bros Coffee,39.9472388442,-75.167802,4,Philadelphia,"Restaurants, Coffee Roasteries, Cafes, Coffee & Tea, Food"
12226,fDzEUces1P-phJMdEngLOw,PBR Philly,39.9042894,-75.1694047,3,Philadelphia,"Food, American (New), Beer Bar, Bars, Tex-Mex, Nightlife, Restaurants"
12228,WsMl24qIbIJAZ9rBPrLp4A,Guppy's Good Times,39.9404603,-75.1561091,3.5,Philadelphia,"Breakfast & Brunch, Pubs, Nightlife, Restaurants, American (Traditional), Event Planning & Services, Bars"
12229,WG23hgY8Ld9yaC2clgfD_g,Ekta Indian Cuisine,39.955072408,-75.2024777935,3.5,Philadelphia,"Indian, Buffets, Event Planning & Services, Restaurants, Venues & Event Spaces"
12230,AddC68mgkczAcxHnzgByPw,Red Robin Diner,40.0286174763,-75.0584119806,2,Philadelphia,"Breakfast & Brunch, American (Traditional), Diners, Restaurants, Burgers, Wraps, Seafood"
12231,fIlR_iCy3m10_UYt6lJjHQ,Sumo Sushi,39.945196,-75.162803,3.5,Philadelphia,"Restaurants, Sushi Bars"
12237,Yjl8zvY3uujvpbKMXWOpXQ,Joseph's Pizza,40.076064,-75.084728,2.5,Philadelphia,"American (Traditional), Restaurants, Cheesesteaks, Italian, Pizza"
12240,4gyjrSazXr3JNTvNYOJJBg,Fuzhou House,39.9451201,-75.1788226,3,Philadelphia,"Restaurants, Chinese"
12244,"0ijmmbTvd8fcLclFVdpIsQ",Bodega Bar,39.9493319,-75.1616733,3.5,Philadelphia,"Restaurants, Cuban, Nightlife, Cocktail Bars, Latin American, Bars"
12251,aWy4lYji5BOdQk473z_eXg,Union Tap House,40.0325377487,-75.2324171306,4.5,Philadelphia,"Chicken Wings, Sandwiches, Beer, Wine & Spirits, Food, Wraps, Nightlife, Beer Bar, Pubs, Burgers, Bars, Restaurants"
12254,USleU89txaknVADlMhUtnQ,SquareBurger,39.9557003985,-75.1501474668,3,Philadelphia,"Burgers, American (Traditional), Restaurants"
12256,f76kKoakTyRAPc7n_Cy_lQ,Gold Star Pizza,39.9437933,-75.2109622,3,Philadelphia,"Pizza, Restaurants"
12257,ebnrEK3yNKkZE_YMVWzlvg,Philly Style Pizza and Grille,39.9836883,-75.1571489,4,Philadelphia,"Sandwiches, Restaurants, Pizza, Salad"
12259,ckF4SrqKfSm8ndr88on1dA,Chart House,39.9411270506,-75.1404787123,2.5,Philadelphia,"American (Traditional), Restaurants, Event Planning & Services, Breakfast & Brunch, Seafood, Venues & Event Spaces, Steakhouses"
12261,uT9nZ29p2j_YedmCZ7kLPw,Burger King,40.036396178,-75.1206855476,1.5,Philadelphia,"Restaurants, Burgers, Fast Food"
12262,_SI5c972vgc9q4fQQ4CnhQ,Tampopo 2,39.9487805,-75.1533257,3.5,Philadelphia,"Japanese, Restaurants"
12269,ZHXWdMiqsi3HwkLmSi_WgQ,Buca di Beppo,39.9475882,-75.166371,3,Philadelphia,"Food, Italian, Restaurants"
12270,z6WgDl33P5MYAQ4DoD7Y2g,ShopRite of Knorr Street,40.0314038,-75.0513495,2,Philadelphia,"Food, Grocery, Delis, Restaurants, Bakeries"
12272,bK0j7YtVyN98UnM_8fUONg,Tavern on Broad,39.9491188,-75.1648441,2.5,Philadelphia,"American (New), Bars, Sports Bars, Restaurants, Nightlife"
12274,7NlcGz2E_pOs8y8N8rDR6Q,Cafe Brysi,39.950592,-75.189408,3,Philadelphia,"Juice Bars & Smoothies, Sandwiches, Restaurants, Food, Coffee & Tea"
12279,Y-phVflbb6RjFCDPEH_DoA,Geno's,39.876046,-75.243157,2,Philadelphia,"Sandwiches, Restaurants, Cheesesteaks"
12281,Co1VRgb5G32AvdKw8BoSmQ,Burger Org,39.952089,-75.1719899,2.5,Philadelphia,"Food, Restaurants, Burgers, Kosher"
12283,x3jRG95AVMBFcxVovRwIRg,Merkaz,39.9495994,-75.1613278,4,Philadelphia,"Restaurants, Middle Eastern, Breakfast & Brunch, Cafes"
12284,PqpX_A4xhuuNteQpMQiViw,Manhattan Bagel,40.1246128461,-75.0155362487,3,Philadelphia,"Bagels, Restaurants, Breakfast & Brunch, Food, Sandwiches, Bakeries"
12285,z1d3dFsEJ8wXB2v0W97LFQ,Wawa,39.9555454849,-75.1912390441,2,Philadelphia,"Coffee & Tea, Sandwiches, Fast Food, Convenience Stores, Restaurants, Food"
12287,uuYanMLNJzdpaYB83szcEg,Brickwall Tavern,39.9497989859,-75.1610815883,3.5,Philadelphia,"Bars, Nightlife, Sports Bars, Restaurants, American (Traditional), Beer Bar"
12290,dJ6M_mkBIkKignlonnx9Xg,Pastrami & Things,39.9517001088,-75.1604664,3,Philadelphia,"Delis, Cafes, Restaurants, Diners"
12292,FonAdA9atQ7dqCkM0IF-AA,Mario Brothers Pizza,40.0484515,-75.0617877,4,Philadelphia,"Pizza, Restaurants"
12296,9A5Gw0At6so0x-vWM0_JZw,Grindcore House,39.929015,-75.1517365,4.5,Philadelphia,"Coffee & Tea, Vegetarian, Food, Restaurants, Vegan"
12299,c3a5La0D2L51qXVE7DIJLg,Spice End,39.9518768,-75.173802,3.5,Philadelphia,"Fast Food, Halal, Ethnic Food, Indian, Restaurants, Specialty Food, Food"
12301,qHPGk86iCuRrX298x4kjmw,Saladworks,39.8997708,-75.2415253,3,Philadelphia,"Sandwiches, Salad, Wraps, Soup, Restaurants, Vegetarian"
12302,C8qLAGhE2UP3NgdShFuOPg,Tiger Sugar,39.9542282,-75.1562308,4,Philadelphia,"Desserts, Coffee & Tea, Food, Restaurants, Bubble Tea, Cafes"
12303,T2i2ZA2O0I8cp5CuRRO6KA,Papa John's Pizza,40.045112,-75.1442834,3.5,Philadelphia,"Pizza, Restaurants"
12305,3NsTKp85H2FUjr1SURf0NQ,Greenstreet Coffee Co.,39.9464884,-75.1595772,4.5,Philadelphia,"Restaurants, Food, Cafes, Coffee & Tea"
12306,zAHzitys-ncDZi0nVW_qsw,Shan Chuan,40.0091534,-75.1941271,4,Philadelphia,"Japanese, Chinese, Restaurants"
12309,8JcdN89xv4AqAVRSDLLUHw,D'Angelo's Ristorante Italiano,39.9487291,-75.1744313,3.5,Philadelphia,"Nightlife, Restaurants, Italian, Bars, Lounges, Dance Clubs"
12310,oGl-gsxNk0z15ucwlB3RcA,O'Bento Sushi & Catering,39.953657,-75.179707,2,Philadelphia,"Japanese, Restaurants"
12313,4d8p7qsNfWOxUxmjNXR5YQ,Draught Horse Pub & Grill,39.9789668964,-75.1589001341,3,Philadelphia,"Pubs, Bars, American (Traditional), Nightlife, Restaurants"
12314,gu7iuTiVwyPAI_S2fwVi9Q,China House,39.9787331,-75.1593343,3.5,Philadelphia,"Restaurants, Chinese"
12326,jvym_oYfZ38G4llygsUBhQ,Venango Barbecue Restaurant,40.007414,-75.1506845,4,Philadelphia,"Barbeque, Restaurants"
12328,bdgRENPF17SYmEn2k5VPQA,Linden Italian Market,40.054553,-75.0042264,3,Philadelphia,"Delis, Restaurants, Sandwiches, Italian"
12330,UydC4Zx5N3TZBB1PfzWMMg,Chick-fil-A,39.95077,-75.155038,3.5,Philadelphia,"Fast Food, Restaurants, American (Traditional)"
12332,H_RxcyZ-4N-Wg2baKMXdTg,Bill's Family Pizza,40.0432507085,-75.023849,2.5,Philadelphia,"Pizza, Italian, Food, Food Delivery Services, Restaurants"
12333,YinVjl_e8croGmeUK8hRkA,Cheers Cafe,39.9868416,-75.1010248,5,Philadelphia,Restaurants
12337,yRMwyKHYmZpwtoJ7alPz5w,Casa Del Dolce,40.0620775,-75.0563006,3.5,Philadelphia,"Specialty Food, Restaurants, Food, Bakeries, Pasta Shops"
12339,T_6e0SgNuKotySgVS8O1UQ,Fond,39.9298755856,-75.162953,4.5,Philadelphia,"American (New), Bars, Seafood, Restaurants, Nightlife"
12340,iAdQDTJmBJJ6RZ0h6AcxIQ,Mixed Plate,39.9412057,-75.1463399,2,Philadelphia,"Vietnamese, Asian Fusion, Restaurants, American (New)"
12341,jTeQqqBmFjEKIP2Arm5UvA,Famous Dave's Bar-B-Que,40.085266,-75.023214,3,Philadelphia,"Barbeque, Caterers, Restaurants, Event Planning & Services, American (Traditional), Comfort Food"
12346,zHsgyjMWWMyHTGsc2UjTlQ,Shundeez Persian Restaurant,40.077567,-75.209084,3.5,Philadelphia,"Middle Eastern, Restaurants"
12348,45ClmqPAagmNvdUojFULZA,sweetgreen,39.9540571,-75.201033,3.5,Philadelphia,"Diners, Vegetarian, American (Traditional), Soup, Restaurants, Vegan, Salad"
12350,uxZENO1iy7tz8MK77L3_GQ,Black & Brew,39.9302929,-75.1627686,4,Philadelphia,"Restaurants, Juice Bars & Smoothies, Bakeries, Bagels, Breakfast & Brunch, Food, Sandwiches, Coffee & Tea"
12363,Z69P_L-gUbZpa6SQ57RuGg,Jamaican D's,39.9616110034,-75.166640635,4.5,Philadelphia,"Caribbean, Food Stands, Ethnic Food, Specialty Food, Food, Restaurants"
12365,arKiXax3ScSM_z3O-0CIyw,Spasso Italian Grill,39.948706,-75.142687,4,Philadelphia,"Sports Bars, Restaurants, Bars, American (Traditional), Seafood, Nightlife, Italian, Beer Bar"
12368,CPdzdO7YuxFSUOWYhqthOA,Dunkin',40.0355953,-75.2171163,2,Philadelphia,"Food, Donuts, Coffee & Tea, Restaurants"
12370,7Bq927oiZRlEVMqQSNR0Lg,McDonald's,40.001155,-75.152588,2,Philadelphia,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants"
12376,Iyml-SRyWR_nY_r76wepRw,Old City District,39.9502865,-75.1447514,4,Philadelphia,"Shopping, Landmarks & Historical Buildings, Restaurants, Local Flavor, Public Services & Government"
12377,8ZN5M6bUQ_KWo8YbxYSVPA,Cafe Vinh Long,39.9208326,-75.1588256,4.5,Philadelphia,"Coffee & Tea, Sandwiches, Food, Restaurants, Vietnamese"
12378,1AjSLvf5nZAet1bTqAZCKA,Billy Doc's,40.0100794,-75.1105018,3.5,Philadelphia,"Restaurants, Breakfast & Brunch"
12386,q9Pupuw6Z2b8WaYK-MGt4g,Bluestone Lane,39.9489487,-75.1695317,4,Philadelphia,"Gluten-Free, Coffee & Tea, Breakfast & Brunch, Australian, Restaurants, Cafes, Food"
12390,SYKy8Y_zDlsDuBoZsAckig,Franco's Trattoria,40.007985,-75.1917269,3,Philadelphia,"Italian, Restaurants"
12391,dopAIKuvrnJhQOX1UhtOfQ,Captain's Choice,40.0333813086,-75.0488526872,4.5,Philadelphia,"Restaurants, Seafood"
12392,H4weAR-oX0WjGdyU-tWvyw,Super Spartan,39.950411,-75.161655,4,Philadelphia,"Restaurants, Pop-Up Restaurants"
12395,qxpllw12v4B2seew25aWVQ,Odyssey Coffee Shop,39.960278,-75.169071,4,Philadelphia,"Cafes, Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Juice Bars & Smoothies, Creperies"
12396,OIn7iAZY8viAubbjTiUuHg,Lou's Wok,40.0041059,-75.2067652,3.5,Philadelphia,"Restaurants, Chinese"
12400,3wxKriseiH9Isp5xmyBupw,The Black Taxi,39.9687445,-75.1782273,4,Philadelphia,"Nightlife, Irish, Irish Pub, Bars, Restaurants, American (New)"
12401,C9Tz2xr7kozygfeGSb4GsA,Koi,39.9612121,-75.1415708,3.5,Philadelphia,"Japanese, Sushi Bars, Restaurants"
12405,WdhlZkEL2iuTbYCk3KzHtw,Domino's Pizza,40.0522496,-75.0647038,2,Philadelphia,"Pizza, Chicken Wings, Sandwiches, Restaurants"
12406,prWF6l3ukkw0zLl3tl-V-g,Pupuseria Sabor Latino II,40.0100159853,-75.0983244372,5,Philadelphia,"Restaurants, Latin American, Salvadoran, Live/Raw Food"
12407,TAjUu0R-Owhu0cFZ4R_I7Q,Tree view cafe,40.0349537,-75.12142,4,Philadelphia,"Food, Burgers, Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches"
12408,1pDauBMngzqWG4ZTPMEY1Q,Guacamole Mex-Grill,39.9439712,-75.2099137,4,Philadelphia,"Mexican, Restaurants, Specialty Food, Ethnic Food, Food"
12409,VSVtG0BfSCRIZfo03VgHCQ,William Street Common,39.9549304,-75.2001318,3.5,Philadelphia,"Beer Gardens, Nightlife, Restaurants, American (Traditional), Cafes, Cocktail Bars, Bars, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Music Venues"
